id,date,link,title,page,file,ocr,ocr_2,pdf,pdf_2,type
10,2019/9/27,/cftz/20190927/28166.html,中国足协关于天津天海俱乐部球员张鹭的处罚决定,"[<div class=""news_right_list"">
<p>
	　　根据9月26日天津市河东区人民法院对国家队备战2022世界杯预选赛大名单的球员、天津天海足球俱乐部球员张鹭涉嫌醉驾一案作出的判决，中国足协依据《各级国家足球队运动员管理规定实施细则》，作出以下处罚:</p>
<p>
	　　一、取消张鹭征调进入中国国家男子足球队的资格十二个月(2019年9月26日起至2020年9月25日止)；</p>
<p>
	　　二、取消张鹭参加中国足球协会举办的比赛十二个月(2019年9月26日至2020年9月25日)。</p>
<p>
	　　希望各级俱乐部和广大球员引以为戒，加强自我管理，树立积极向上的公众形象，共同珍惜当前良好的中国足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会</p>
<p style=""text-align: right;"">
	　　中国国家男子足球队</p>
<p style=""text-align: right;"">
	　　2019年9月27日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
11,2019/9/21,/cftz/20190921/28083.html,中国足协关于天津天海俱乐部球员张鹭涉嫌违法行为的处罚决定,"[<div class=""news_right_list"">
<p>
	　　根据9月21日天津公安局河东分局情况通报，天津天海足球俱乐部球员张鹭涉嫌危险驾驶罪已被依法刑事拘留，案件正在进一步办理中。</p>
<p>
	　　中国足协对这一事件高度重视。张鹭作为国家队备战2022世界杯预选赛大名单的球员，涉嫌违法犯罪行为，中国足协对此极为痛心并深感自责。对于国家队管理出现的问题，责成国家队领队刘殿秋做出深刻检查。同时也将以此为诫，进一步加强对国家队的管理，强化球员个人修养和素质水平的提高，塑造、维护良好的公众形象，并将加大对各种违规违纪行为的处罚力度。</p>
<p>
	　　中国足协决定，立即取消张鹭在中国国家队的集训、比赛资格，并停止参加中国足球协会举办的所有正式足球活动，同时将持续关注此案进展情况，并将依据有关部门的正式处理结果，做出进一步的严厉处罚。</p>
<p>
	　　天津天海俱乐部球员在过去两年多次出现涉嫌醉酒驾驶机动车的违法行为，影响恶劣。中国足协决定对天津天海俱乐部提出通报批评，责成俱乐部对日常管理进行整改，并向中国足协提交整改报告。希望天津天海俱乐部进一步加强对球员的管理，规范球员行为。</p>
<p>
	　　希望各级俱乐部和广大球员引以为戒，加强自我管理，珍惜当前良好的足球发展环境，共同维护中国足球良好公众形象。</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
12,2019/9/20,/cftz/20190920/28080.html,关于对保定英利易通足球俱乐部未执行中国足协仲裁调解书的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2018年10月19日，中国足球协会仲裁委员会作出调解书([2018]足仲调字第218号)，保定英利易通足球俱乐部同意于2018年11月19日前向天津泰达足球俱乐部支付相关款项。</p>
<p>
	　　根据2019年3月29日、9月17日天津泰达足球俱乐部向中国足球协会纪律委员会提交的书面申请，保定英利易通足球俱乐部未执行中国足协仲裁委员会的调解书。</p>
<p>
	　　依据《中国足球协会纪律准则》第七十九条之规定，中国足协纪律委员会作出如下处罚：</p>
<p>
	　　扣除保定英利易通足球俱乐部2019赛季中国足球协会乙级联赛积分六分。</p>
<p>
	　　如保定英利易通足球俱乐部在本决定公布之日起30日内仍未履行上述调解书，纪律委员会将移交至中国足协相关部门，由中国足协根据俱乐部准入的相关规定，取消保定英利易通足球俱乐部2020赛季职业联赛准入资格。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　望各参与方能够尊重并严格执行中国足球协会以及体育仲裁法庭、国际足联、亚足联的生效决定或裁决，共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月20日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
13,2019/9/20,/cftz/20190920/28079.html,关于对大连一方足球俱乐部队球员李建滨违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年9月15日，中国足球协会超级联赛第24轮场序191场，武汉卓尔职业足球俱乐部队与大连一方足球俱乐部队的比赛在武汉市五环体育中心体育场举行。</p>
<p>
	　　根据比赛监督报告、当事人事实陈述及视频等，当比赛进行到第90分钟时，大连一方足球俱乐部队25号球员李建滨在被判罚犯规后，大力踢球并击中对方球员，被裁判员出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条及第四十八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、对大连一方足球俱乐部队25号球员李建滨予以停赛4场；</p>
<p>
	　　二、罚款人民币4万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月20日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
14,2019/9/20,/cftz/20190920/28078.html,关于对内蒙古中优足球俱乐部呼和浩特队违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年9月14日，中国足球协会甲级联赛第25轮场序195场，内蒙古中优足球俱乐部呼和浩特队与南通支云足球俱乐部队的比赛在呼和浩特新体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人事实陈述及视频等，当比赛结束后，内蒙古中优足球俱乐部呼和浩特队多名球员围堵裁判员，引起赛场混乱，造成严重社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十八条之规定，作出如下处罚：</p>
<p>
	　　一、对内蒙古中优足球俱乐部呼和浩特队予以通报批评；</p>
<p>
	　　二、罚款人民币20万元。</p>
<p>
	　　上述处罚应按照《中国足球协会纪律准则》第十七条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月20日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
15,2019/9/20,/cftz/20190920/28077.html,关于对内蒙古中优足球俱乐部呼和浩特队球员于帅、李健违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年9月14日，中国足球协会甲级联赛第25轮场序195场，内蒙古中优足球俱乐部呼和浩特队与南通支云足球俱乐部队的比赛在呼和浩特新体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人事实陈述及视频等，在比赛结束后，内蒙古中优足球俱乐部呼和浩特队28号球员于帅和33号球员李健使用语言侮辱裁判员，造成严重社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十四条及第四十八条之规定，作出如下处罚：</p>
<p>
	　　一、对内蒙古中优足球俱乐部呼和浩特队28号球员于帅予以停赛6场，罚款人民币6万元；</p>
<p>
	　　二、对内蒙古中优足球俱乐部呼和浩特队33号球员李健予以停赛6场，罚款人民币6万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月20日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
16,2019/9/20,/cftz/20190920/28076.html,关于对中国U-22国家男子足球队运动员郭田雨违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>武汉卓尔足球俱乐部：</strong></p>
<p>
	　　2019年9月8日，中国U-22国家男子足球队与越南U-22国家男子足球队的比赛在黄石奥体中心体育场举行。本场比赛期间，未上场运动员郭田雨在观众席自由散漫，团队意识淡薄，同时发表不当言论，对整个U-22国家男子足球队形象造成不良影响。</p>
<p>
	　　为进一步加强队伍管理，严肃队规队纪，依据中国足球协会《各级国家足球队运动员管理规定实施细则》相关规定，做出以下处罚:</p>
<p>
	　　一、取消郭田雨征调进入中国各级国家男子足球队的资格六个月(2019年9月20日起至2020年3月19日止);</p>
<p>
	　　二、禁止郭田雨参加中国足球协会举办的比赛六个月(2019年9月20日起至2020年3月19日止)。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p style=""text-align: right;"">
	　　中国足球协会</p>
<p style=""text-align: right;"">
	　　中国U-22国家男子足球队</p>
<p style=""text-align: right;"">
	　　2019年9月20日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
17,2019/9/11,/cftz/20190911/28004.html,关于对上海申鑫足球俱乐部队球员李万杰、李伟杰违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年9月1日，中国足球协会甲级联赛俱乐部预备队联赛第24轮场序189场，上海申鑫足球俱乐部队与辽宁足球俱乐部沈阳宏运队的比赛在上海市金山体育中心体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第43分钟时，上海申鑫足球俱乐部队18号球员李万杰和本队31号球员李伟杰相互击打，被裁判员出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、对上海申鑫足球俱乐部队18号球员李万杰予以停赛4场，罚款人民币4万元；</p>
<p>
	　　二、对上海申鑫足球俱乐部队31球员李伟杰予以停赛4场，罚款人民币4万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月10日</p>
<p class=""news_author"">(编辑：邱健)</p>
</div>]",,,,,,txt
18,2019/9/3,/cftz/20190903/27978.html,关于对浙江绿城足球俱乐部队球员程进违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年8月24日，中国足球协会甲级联赛第23轮场序183场，浙江绿城足球俱乐部队与贵州恒丰足球俱乐部队的比赛在杭州市黄龙体育中心体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第43分钟时，浙江绿城足球俱乐部队22号球员程进倒地后，在无球状态下用脚蹬对方球员头部，被裁判员出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条及第四十八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、对浙江绿城足球俱乐部队22号球员程进予以停赛5场；</p>
<p>
	　　二、罚款人民币5万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月3日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
19,2019/9/3,/cftz/20190903/27977.html,关于对广州富力足球俱乐部队球员托西奇违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年8月14日，中国足球协会超级联赛第22轮场序174场，深圳市足球俱乐部佳兆业队与对广州富力足球俱乐部队的比赛在深圳市龙岗大运中心体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第69分钟时，托西奇因对判罚不满，使用语言侮辱裁判员，被出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十四条及第四十八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、对广州富力足球俱乐部队3号球员托西奇予以停赛6场；</p>
<p>
	　　二、罚款人民币6万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年9月3日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
20,2019/8/9,/cftz/20190809/27871.html,关于对贵州恒丰足球俱乐部队官员谭雨涛违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年8月4日，中国足球协会甲级联赛第20轮场序160场，贵州恒丰足球俱乐部队与青岛黄海足球俱乐部黄海青港队的比赛在贵州省黔南州全民健身中心体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告及视频等，当比赛进行到第75分钟时，贵州恒丰足球俱乐部队官员谭雨涛使用侮辱性语言辱骂裁判员，被裁判员罚离替补席，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十四条及第四十八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、 禁止贵州恒丰足球俱乐部队官员谭雨涛进入替补席6场；</p>
<p>
	　　二、罚款人民币6万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年8月9日</p>
<p class=""news_author"">(编辑：沈士婕)</p>
</div>]",,,,,,txt
21,2019/8/9,/cftz/20190809/27870.html,关于对武汉卓尔职业足球俱乐部队及其官员李铁违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年8月2日，中国足球协会超级联赛第21轮场序164场，上海绿地申花足球俱乐部队与武汉卓尔职业足球俱乐部队的比赛在上海市虹口足球场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人陈述及视频等，当比赛进行到第33分钟时，武汉卓尔职业足球俱乐部队官员李铁对裁判员判罚表示不满，干扰比赛正常进行，致使比赛中断，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十五条及第六十二条之规定，作出如下处罚：</p>
<p>
	　　一、禁止武汉卓尔职业足球俱乐部队官员李铁进入替补席2场，罚款人民币2万元；</p>
<p>
	　　二、对武汉卓尔职业足球俱乐部队予以通报批评，罚款人民币20万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年8月9日</p>
<p class=""news_author"">(编辑：沈士婕)</p>
</div>]",,,,,,txt
22,2019/7/31,/cftz/20190731/27813.html,关于对河南建业足球俱乐部U19队球员刘家辉违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年7月26日，2019全国青少年足球超级联赛(U-19 A组)第23轮场序201场，北京人和足球俱乐部U19队与河南建业足球俱乐部U19队的比赛在北京人和足球训练基地体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告及视频等，当比赛进行到88分钟时，河南建业足球俱乐部U19队48号球员刘家辉故意用手击打对方球员面部，被裁判员出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条、第四十八条及第一百零八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　对河南建业足球俱乐部U19队48号球员刘家辉予以停赛4场。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年7月31日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
23,2019/7/31,/cftz/20190731/27812.html,关于对辽宁足球俱乐部沈阳宏运队球员李成林违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年7月27日，中国足球协会甲级联赛第19轮场序152场，北京北体大足球俱乐部队与辽宁足球俱乐部沈阳宏运队的比赛在北京国家奥体中心体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告及视频等，当比赛进行到第89分钟，裁判员判罚北京北体大球员犯规后，辽宁足球俱乐部沈阳宏运队14号球员李成林故意踢对方球员腿部，被裁判员出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条及第四十八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、对辽宁足球俱乐部沈阳宏运队14号球员李成林予以停赛4场；</p>
<p>
	　　二、罚款人民币4万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年7月31日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
24,2019/7/23,/cftz/20190723/27720.html,关于对江苏苏宁足球俱乐部苏宁易购队球员帕莱塔违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年7月17日，中国足球协会超级联赛第18轮场序141场，武汉卓尔职业足球俱乐部队与江苏苏宁足球俱乐部苏宁易购队的比赛在武汉五环体育中心体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告及视频等，当比赛进行到第41分钟时，江苏苏宁足球俱乐部苏宁易购队29号球员帕莱塔被判罚犯规后，在倒地无球状态下蹬踹对方球员头部，被裁判员出示红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条及第四十八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　一、对江苏苏宁足球俱乐部苏宁易购队29号球员帕莱塔予以停赛5场；</p>
<p>
	　　二、罚款人民币5万元。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年7月23日</p>
<p class=""news_author"">(编辑：李鑫)</p>
</div>]",,,,,,txt
25,2019/7/19,/cftz/20190719/27698.html,关于对内蒙古中优足球俱乐部U19队球员贾晨浩违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>
<strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>
	　　2019年7月12日，2019全国青少年足球超级联赛(U-19 B组)第18轮场序108场，内蒙古中优足球俱乐部U19队与延边足协U19队的比赛在呼和浩特国家北方足球训练基地体育场举行。</p>
<p>
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到58分钟时，内蒙古中优足球俱乐部U19队25号球员贾晨浩击打对方球员头部，被裁判员红牌罚令出场，造成不良社会影响。</p>
<p>
	　　依据《中国足球协会纪律准则》第五十三条、第四十八条及第一百零八条之规定，在自然停赛基础上追加如下处罚：</p>
<p>
	　　对内蒙古中优足球俱乐部U19队25号球员贾晨浩予以停赛5场。</p>
<p>
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第一百一十二条的规定执行。</p>
<p>
	　　本处罚决定自公布之日起生效。</p>
<p>
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。</p>
<p style=""text-align: right;"">
	　　中国足球协会纪律委员会</p>
<p style=""text-align: right;"">
	　　主任：王小平</p>
<p style=""text-align: right;"">
	　　2019年7月19日</p>
<p class=""news_author"">(编辑：沈士婕)</p>
</div>]",,,,,,txt
